price,bedrooms,bathrooms,sqft_living,sqft_lot,floors,waterfront,view,condition,sqft_above,sqft_basement,yr_built,yr_renovated,city,statezip
0.051,0.556,0.219,0.229,0.018,1.0,0,0,4,0.146,0.351,0.253,10.0,8,3
0.016,0.333,0.188,0.085,0.007,1.0,0,0,4,0.124,0.0,0.253,10.0,31,31
0.016,0.444,0.188,0.118,0.009,1.0,0,0,4,0.077,0.176,0.298,0.174,3,5
0.006,0.222,0.125,0.025,0.004,1.0,0,0,5,0.037,0.0,0.308,0.079,32,34
0.015,0.444,0.344,0.134,0.012,1.0,0,0,3,0.105,0.17,0.228,0.084,17,16
0.017,0.444,0.312,0.155,0.004,2.0,0,0,3,0.226,0.0,0.07,10.0,38,38
0.024,0.444,0.25,0.112,0.004,1.0,0,0,4,0.061,0.191,0.357,0.159,35,74
0.011,0.222,0.125,0.074,0.007,1.0,0,2,3,0.107,0.0,0.333,0.01,35,71
0.02,0.444,0.219,0.125,0.006,1.0,0,0,4,0.117,0.122,0.174,10.0,31,31
0.019,0.444,0.312,0.184,0.005,2.0,0,0,3,0.268,0.0,0.025,10.0,32,37
0.016,0.333,0.25,0.046,0.004,1.0,0,0,3,0.067,0.0,0.367,0.089,35,64
0.03,0.444,0.344,0.238,0.006,2.0,0,0,3,0.346,0.0,0.045,10.0,31,32
0.019,0.222,0.125,0.091,0.007,1.0,0,0,4,0.086,0.087,0.308,10.0,35,70
0.014,0.333,0.219,0.124,0.008,1.0,0,0,4,0.18,0.0,0.263,0.065,19,21
0.012,0.444,0.312,0.148,0.005,2.0,0,0,3,0.216,0.0,0.05,0.055,18,26
0.011,0.333,0.312,0.106,0.007,1.5,0,0,5,0.154,0.0,0.382,10.0,6,66
0.015,0.333,0.312,0.118,0.009,2.0,0,0,3,0.173,0.0,0.089,10.0,32,37
0.026,0.667,0.25,0.099,0.002,1.0,0,0,5,0.059,0.16,0.511,0.149,35,48
0.019,0.444,0.125,0.129,0.006,1.0,0,0,3,0.087,0.189,0.253,0.03,3,7
0.027,0.333,0.344,0.116,0.005,1.0,0,0,5,0.115,0.102,0.357,10.0,35,48
0.012,0.333,0.125,0.067,0.008,1.0,0,0,3,0.097,0.0,0.223,0.02,42,44
0.266,0.556,0.562,0.734,0.034,2.0,1,2,3,0.809,0.49,0.367,0.065,3,3
0.022,0.444,0.562,0.266,0.033,2.0,0,0,3,0.239,0.278,0.065,10.0,16,15
0.014,0.222,0.125,0.033,0.003,1.0,0,0,3,0.048,0.0,0.477,10.0,35,50
0.05,0.444,0.312,0.295,0.017,2.0,0,2,4,0.32,0.205,0.209,10.0,23,25
0.011,0.556,0.438,0.131,0.004,2.0,0,0,3,0.115,0.143,0.074,10.0,35,71
0.049,0.444,0.562,0.333,0.012,2.0,0,2,3,0.357,0.239,0.045,10.0,35,57
0.013,0.333,0.219,0.071,0.011,1.0,0,0,3,0.104,0.0,0.104,10.0,32,37
0.012,0.333,0.188,0.097,0.008,1.0,0,0,5,0.084,0.108,0.179,10.0,32,36
0.041,0.444,0.469,0.194,0.002,1.5,0,0,5,0.195,0.166,0.442,10.0,35,58
0.016,0.333,0.125,0.059,0.002,1.0,0,0,5,0.086,0.0,0.536,10.0,35,47
0.02,0.333,0.219,0.101,0.048,1.5,0,0,5,0.147,0.0,0.412,10.0,32,37
0.01,0.333,0.125,0.104,0.01,1.0,0,0,4,0.072,0.149,0.258,10.0,40,72
0.059,0.444,0.312,0.319,0.069,2.0,0,4,5,0.465,0.0,0.328,0.144,35,70
0.026,0.444,0.312,0.221,0.025,2.0,0,0,3,0.322,0.0,0.089,10.0,31,32
0.034,0.333,0.25,0.177,0.005,1.0,0,0,4,0.108,0.28,0.258,10.0,35,54
0.025,0.667,0.375,0.295,0.004,2.5,0,0,4,0.293,0.255,0.556,10.0,35,57
0.025,0.667,0.219,0.18,0.005,1.0,0,3,3,0.111,0.284,0.303,10.0,35,65
0.009,0.222,0.125,0.049,0.007,1.0,0,0,3,0.072,0.0,0.372,0.223,35,51
0.068,0.556,0.375,0.267,0.012,2.0,0,0,3,0.388,0.0,0.209,0.055,23,25
0.014,0.333,0.188,0.071,0.011,1.0,0,0,3,0.103,0.0,0.253,0.03,17,16
0.022,0.444,0.312,0.133,0.008,2.0,0,0,3,0.194,0.0,0.144,10.0,16,15
0.024,0.444,0.312,0.159,0.03,2.0,0,0,3,0.232,0.0,0.104,10.0,31,32
0.058,0.556,0.406,0.228,0.016,1.0,0,2,5,0.18,0.284,0.159,10.0,23,25
0.026,0.222,0.219,0.148,0.005,1.5,0,2,3,0.149,0.124,0.442,0.07,35,64
0.033,0.333,0.312,0.241,0.035,2.0,0,0,3,0.351,0.0,0.124,10.0,31,32
0.011,0.222,0.125,0.049,0.011,1.0,0,0,3,0.071,0.0,0.333,0.01,36,67
0.027,0.444,0.344,0.22,0.011,2.0,0,0,3,0.321,0.0,0.0,10.0,19,21
0.024,0.222,0.219,0.144,0.261,2.0,0,2,3,0.168,0.077,0.045,10.0,7,10
0.027,0.444,0.281,0.155,0.007,2.0,0,0,5,0.226,0.0,0.243,10.0,3,7
0.021,0.444,0.312,0.223,0.005,2.0,0,0,3,0.325,0.0,0.01,0.506,38,38
0.021,0.444,0.344,0.125,0.009,1.0,0,0,4,0.116,0.124,0.189,0.109,31,31
0.019,0.333,0.25,0.131,0.039,1.5,0,0,3,0.19,0.0,0.273,0.079,30,30
0.031,0.667,0.219,0.194,0.004,2.5,0,0,4,0.267,0.029,0.526,10.0,35,59
0.035,0.333,0.312,0.207,0.019,1.0,0,0,3,0.302,0.0,0.298,0.045,36,70
0.028,0.222,0.125,0.086,0.003,1.0,0,0,3,0.081,0.083,0.402,10.0,35,52
0.012,0.333,0.125,0.049,0.004,1.0,0,0,3,0.071,0.0,0.273,0.124,35,64
0.011,0.222,0.125,0.021,0.004,1.0,0,0,3,0.031,0.0,0.318,0.045,35,59
0.018,0.333,0.25,0.094,0.003,1.0,0,0,4,0.071,0.124,0.482,10.0,35,63
0.008,0.333,0.125,0.049,0.006,1.0,0,0,3,0.071,0.0,0.223,0.02,14,2
0.013,0.889,0.344,0.184,0.006,1.0,0,0,3,0.122,0.274,0.184,0.05,36,62
0.056,0.333,0.219,0.156,0.011,1.0,0,2,4,0.107,0.226,0.308,10.0,3,3
0.018,0.333,0.125,0.086,0.003,1.5,0,0,3,0.111,0.027,0.437,0.055,35,50
0.023,0.444,0.219,0.156,0.035,1.0,0,0,4,0.167,0.112,0.164,10.0,31,32
0.033,0.333,0.438,0.219,0.005,2.0,0,0,3,0.236,0.156,0.065,10.0,35,63
0.005,0.444,0.281,0.138,0.011,2.0,0,0,3,0.202,0.0,0.04,10.0,18,18
0.017,0.444,0.219,0.099,0.009,1.0,0,0,5,0.144,0.0,0.333,10.0,35,60
0.032,0.556,0.344,0.245,0.005,2.0,0,0,3,0.357,0.0,0.0,10.0,31,32
0.012,0.444,0.188,0.065,0.008,1.0,0,0,3,0.094,0.0,0.169,10.0,7,10
0.022,0.444,0.312,0.214,0.007,2.0,0,0,3,0.312,0.0,0.04,10.0,21,23
0.013,0.222,0.125,0.054,0.007,1.0,0,0,3,0.079,0.0,0.293,0.045,35,63
0.016,0.333,0.188,0.074,0.009,1.0,0,0,4,0.107,0.0,0.288,10.0,3,5
0.016,0.333,0.25,0.071,0.002,1.0,0,0,3,0.045,0.11,0.139,10.0,35,47
0.005,0.111,0.125,0.021,0.014,1.0,0,0,4,0.031,0.0,0.233,10.0,18,26
0.02,0.333,0.219,0.149,0.011,1.0,0,0,3,0.113,0.195,0.154,0.025,42,41
0.012,0.222,0.125,0.036,0.005,1.0,0,0,4,0.053,0.0,0.318,0.154,36,67
0.008,0.333,0.25,0.056,0.006,1.0,0,0,4,0.082,0.0,0.114,10.0,18,19
0.02,0.333,0.312,0.116,0.005,2.0,0,0,3,0.169,0.0,0.045,10.0,33,43
0.02,0.333,0.312,0.197,0.011,1.0,0,0,3,0.155,0.249,0.094,10.0,33,42
0.022,0.333,0.25,0.097,0.005,2.0,0,0,4,0.142,0.0,0.437,0.104,35,55
0.026,0.444,0.375,0.211,0.007,2.0,0,0,3,0.308,0.0,0.07,10.0,33,43
0.022,0.333,0.219,0.175,0.007,1.0,0,0,5,0.135,0.226,0.199,10.0,16,15
0.009,0.222,0.125,0.063,0.004,1.0,0,0,3,0.067,0.046,0.353,0.06,35,49
0.029,0.222,0.312,0.175,0.006,1.0,0,0,3,0.256,0.0,0.05,0.055,31,32
0.016,0.333,0.188,0.109,0.004,1.0,0,0,3,0.073,0.162,0.278,0.05,35,54
0.017,0.556,0.312,0.147,0.021,1.0,0,0,5,0.088,0.234,0.233,10.0,32,37
0.038,0.333,0.281,0.099,0.004,1.5,0,3,3,0.144,0.0,0.551,0.045,35,58
0.017,0.333,0.125,0.072,0.003,2.0,0,0,3,0.105,0.0,0.566,0.045,35,59
0.014,0.444,0.219,0.131,0.011,1.0,0,0,3,0.073,0.222,0.248,0.07,35,49
0.03,0.333,0.219,0.13,0.07,1.0,0,0,3,0.189,0.0,0.278,0.05,19,21
0.024,0.444,0.281,0.166,0.008,2.0,0,0,4,0.242,0.0,0.204,10.0,19,22
0.018,0.444,0.219,0.125,0.008,1.0,0,0,3,0.122,0.112,0.184,0.05,19,22
0.016,0.333,0.312,0.165,0.005,2.0,0,0,3,0.24,0.0,0.074,10.0,32,37
0.009,0.444,0.438,0.112,0.005,2.0,0,0,3,0.084,0.149,0.139,10.0,14,13
0.021,0.444,0.25,0.181,0.007,1.5,0,0,5,0.208,0.104,0.487,10.0,35,60
0.011,0.333,0.281,0.099,0.032,2.0,0,0,3,0.145,0.0,0.134,0.07,1,45
0.044,0.333,0.375,0.26,0.004,2.0,0,0,3,0.27,0.203,0.124,10.0,35,59
0.031,0.333,0.438,0.134,0.005,2.0,0,2,5,0.128,0.124,0.526,10.0,35,74
0.022,0.333,0.312,0.151,0.004,2.0,0,3,3,0.22,0.0,0.089,10.0,35,54
0.039,0.444,0.406,0.22,0.004,2.0,0,0,3,0.303,0.033,0.0,10.0,31,31
0.019,0.333,0.25,0.125,0.007,1.0,0,0,3,0.072,0.207,0.253,0.03,3,7
0.015,0.444,0.344,0.172,0.032,1.5,0,0,3,0.251,0.0,0.253,0.03,18,19
0.028,0.444,0.312,0.134,0.006,1.0,0,0,4,0.095,0.187,0.253,10.0,3,4
0.009,0.333,0.219,0.078,0.005,1.0,0,0,3,0.114,0.0,0.079,0.04,12,12
0.012,0.444,0.312,0.115,0.005,1.0,0,0,3,0.067,0.189,0.169,10.0,35,49
0.021,0.333,0.375,0.285,0.056,2.0,0,2,3,0.311,0.195,0.099,10.0,7,10
0.026,0.444,0.375,0.2,0.003,1.5,0,3,3,0.177,0.214,0.501,0.0,35,64
0.015,0.222,0.188,0.085,0.003,1.0,0,0,3,0.062,0.116,0.288,0.065,35,61
0.016,0.444,0.281,0.204,0.045,2.0,0,0,3,0.298,0.0,0.109,10.0,30,30
0.034,0.556,0.312,0.15,0.003,2.0,0,0,3,0.219,0.0,0.104,10.0,35,53
0.039,0.333,0.312,0.156,0.009,2.0,0,1,3,0.228,0.0,0.124,10.0,3,3
0.02,0.556,0.375,0.181,0.003,1.5,0,0,5,0.153,0.207,0.437,10.0,35,54
0.022,0.333,0.188,0.084,0.006,2.0,0,0,4,0.122,0.0,0.531,10.0,35,57
0.02,0.333,0.125,0.066,0.004,1.5,0,0,5,0.096,0.0,0.521,0.129,35,50
0.01,0.222,0.125,0.048,0.029,1.0,0,0,3,0.07,0.0,0.268,0.01,11,11
0.014,0.333,0.125,0.091,0.008,1.0,0,0,3,0.133,0.0,0.298,0.045,36,70
0.011,0.333,0.125,0.064,0.004,1.5,0,0,3,0.093,0.0,0.561,10.0,35,56
0.007,0.333,0.281,0.123,0.005,2.0,0,0,3,0.179,0.0,0.233,0.015,10,73
0.016,0.444,0.219,0.115,0.006,1.0,0,0,3,0.071,0.18,0.189,10.0,19,22
0.018,0.333,0.125,0.074,0.012,1.0,0,0,4,0.107,0.0,0.293,0.025,3,5
0.008,0.333,0.188,0.098,0.014,2.0,0,0,3,0.143,0.0,0.164,0.005,1,0
0.015,0.222,0.125,0.026,0.0,2.0,0,0,4,0.038,0.0,0.353,10.0,35,46
0.018,0.333,0.219,0.105,0.01,1.0,0,1,4,0.103,0.093,0.134,10.0,33,42
0.015,0.222,0.125,0.058,0.004,1.0,0,0,3,0.085,0.0,0.357,0.074,35,63
0.017,0.556,0.312,0.23,0.008,1.0,0,0,4,0.147,0.353,0.273,10.0,36,62
0.018,0.333,0.25,0.103,0.036,1.0,0,0,3,0.15,0.0,0.084,10.0,21,23
0.008,0.444,0.125,0.074,0.01,1.0,0,0,3,0.108,0.0,0.238,0.253,32,33
0.009,0.333,0.25,0.079,0.005,1.0,0,0,3,0.115,0.0,0.144,10.0,18,18
0.009,0.111,0.125,0.033,0.015,1.0,0,0,2,0.034,0.025,0.412,10.0,35,69
0.026,0.444,0.188,0.115,0.005,1.0,0,2,5,0.118,0.091,0.298,10.0,35,65
0.031,0.444,0.312,0.213,0.007,2.0,0,0,3,0.31,0.0,0.03,10.0,19,21
0.0,0.444,0.469,0.222,0.004,1.5,0,4,3,0.247,0.145,0.437,0.074,35,48
0.011,0.333,0.125,0.069,0.007,1.5,0,0,4,0.101,0.0,0.333,0.129,36,67
0.071,0.333,0.312,0.174,0.012,2.0,0,2,3,0.253,0.0,0.109,10.0,43,3
0.011,0.333,0.188,0.036,0.002,1.0,0,0,3,0.053,0.0,0.139,10.0,35,49
0.017,0.333,0.312,0.082,0.0,2.0,0,0,3,0.063,0.106,0.03,10.0,35,50
0.011,0.222,0.125,0.049,0.002,1.0,0,0,4,0.071,0.0,0.442,0.228,27,27
0.037,0.444,0.281,0.293,0.035,2.0,0,0,3,0.427,0.0,0.124,10.0,42,44
0.019,0.333,0.344,0.089,0.006,1.0,0,0,5,0.093,0.068,0.169,10.0,19,22
0.059,0.333,0.406,0.252,0.006,2.0,0,0,3,0.367,0.0,0.035,10.0,19,21
0.023,0.444,0.219,0.098,0.003,1.5,0,0,3,0.143,0.0,0.437,0.055,35,54
0.016,0.333,0.281,0.106,0.007,2.0,0,0,3,0.155,0.0,0.184,0.05,19,22
0.009,0.333,0.312,0.095,0.007,2.0,0,0,3,0.138,0.0,0.124,10.0,21,23
0.01,0.333,0.125,0.049,0.008,1.0,0,0,3,0.071,0.0,0.223,0.02,32,37
0.032,0.333,0.312,0.172,0.009,1.0,0,0,4,0.134,0.218,0.233,10.0,3,5
0.012,0.444,0.312,0.119,0.003,2.0,0,0,3,0.174,0.0,0.055,10.0,32,36
0.018,0.444,0.312,0.147,0.012,2.0,0,0,3,0.215,0.0,0.114,10.0,11,11
0.016,0.444,0.375,0.111,0.008,2.0,0,0,3,0.162,0.0,0.114,10.0,5,16
0.013,0.333,0.219,0.156,0.008,1.0,0,0,4,0.115,0.212,0.179,0.07,32,37
0.017,0.444,0.219,0.123,0.004,1.5,0,0,4,0.091,0.166,0.348,10.0,35,61
0.027,0.444,0.312,0.173,0.028,1.0,0,0,4,0.145,0.201,0.268,0.065,16,17
0.01,0.444,0.344,0.123,0.006,1.0,0,0,3,0.1,0.149,0.074,10.0,1,1
0.027,0.667,0.375,0.208,0.004,1.5,0,0,5,0.159,0.27,0.462,10.0,35,47
0.017,0.222,0.125,0.081,0.002,1.0,0,0,3,0.065,0.1,0.492,10.0,35,47
0.023,0.444,0.312,0.121,0.013,1.0,0,1,4,0.102,0.139,0.278,0.209,6,65
0.022,0.444,0.219,0.133,0.004,1.0,0,1,3,0.091,0.193,0.313,0.099,35,56
0.053,0.444,0.438,0.231,0.009,2.0,0,0,3,0.336,0.0,0.03,10.0,3,3
0.017,0.444,0.312,0.118,0.008,1.0,0,0,4,0.173,0.0,0.228,10.0,14,13
0.017,0.333,0.219,0.094,0.005,1.0,0,0,4,0.137,0.0,0.333,0.129,35,60
0.008,0.333,0.344,0.14,0.003,2.0,0,0,3,0.204,0.0,0.03,10.0,31,32
0.01,0.444,0.312,0.129,0.007,2.0,0,0,3,0.188,0.0,0.124,10.0,14,2
0.01,0.222,0.125,0.025,0.005,1.0,0,0,4,0.037,0.0,0.323,0.144,36,67
0.024,0.444,0.344,0.178,0.034,2.0,0,0,3,0.259,0.0,0.07,10.0,16,15
0.026,0.333,0.281,0.144,0.022,1.0,0,0,3,0.16,0.093,0.194,10.0,36,70
0.032,0.333,0.406,0.33,0.03,2.0,0,2,3,0.312,0.317,0.079,0.04,32,37
0.009,0.333,0.125,0.047,0.007,1.0,0,0,4,0.069,0.0,0.268,0.065,10,73
0.034,0.556,0.438,0.238,0.009,2.0,0,0,3,0.243,0.193,0.089,10.0,3,5
0.024,0.444,0.438,0.197,0.005,2.0,0,0,3,0.287,0.0,0.0,10.0,38,38
0.006,0.222,0.125,0.034,0.009,1.0,0,0,3,0.05,0.0,0.298,0.045,35,69
0.022,0.222,0.125,0.165,0.006,1.0,0,0,5,0.105,0.253,0.357,10.0,35,57
0.008,0.222,0.219,0.065,0.014,1.0,0,0,3,0.094,0.0,0.209,0.06,1,0
0.023,0.444,0.312,0.143,0.01,2.0,0,0,3,0.208,0.0,0.114,10.0,19,22
0.058,0.333,0.438,0.303,0.005,2.0,0,3,3,0.287,0.29,0.03,10.0,35,47
0.012,0.333,0.406,0.082,0.001,2.0,0,0,3,0.09,0.056,0.005,0.452,35,49
0.009,0.333,0.125,0.061,0.01,1.0,0,0,4,0.088,0.0,0.228,10.0,32,37
0.01,0.444,0.312,0.124,0.034,2.0,0,0,3,0.18,0.0,0.124,10.0,18,26
0.009,0.333,0.312,0.128,0.003,2.0,0,0,3,0.187,0.0,0.074,10.0,18,20
0.02,0.444,0.312,0.17,0.004,2.0,0,0,3,0.248,0.0,0.03,10.0,17,16
0.024,0.333,0.312,0.1,0.001,2.5,0,0,3,0.146,0.0,0.035,10.0,35,74
0.019,0.333,0.25,0.103,0.005,1.0,0,2,5,0.065,0.158,0.362,10.0,35,51
0.008,0.444,0.125,0.063,0.005,1.5,0,0,3,0.092,0.0,0.452,0.079,35,49
0.011,0.333,0.25,0.077,0.007,1.0,0,0,4,0.112,0.0,0.238,10.0,10,66
0.014,0.444,0.344,0.156,0.005,2.0,0,0,3,0.227,0.0,0.045,10.0,21,23
0.018,0.222,0.312,0.065,0.001,2.0,0,0,3,0.055,0.075,0.05,0.055,35,53
0.014,0.333,0.125,0.069,0.009,1.0,0,0,3,0.101,0.0,0.228,0.084,42,41
0.014,0.333,0.219,0.147,0.01,1.0,0,0,4,0.139,0.141,0.179,0.07,18,18
0.09,0.333,0.281,0.2,0.01,1.5,1,4,3,0.291,0.0,0.065,10.0,33,43
0.012,0.222,0.156,0.037,0.001,2.0,0,0,3,0.054,0.0,0.035,10.0,35,64
0.015,0.444,0.219,0.075,0.004,1.5,0,0,4,0.11,0.0,0.427,10.0,35,61
0.014,0.667,0.281,0.215,0.005,2.0,0,0,3,0.314,0.0,0.01,0.506,18,20
0.022,0.444,0.219,0.159,0.122,2.0,0,2,3,0.232,0.0,0.382,0.074,41,40
0.012,0.444,0.312,0.145,0.006,2.0,0,0,3,0.211,0.0,0.099,10.0,18,18
0.011,0.333,0.312,0.083,0.002,2.0,0,0,3,0.121,0.0,0.07,10.0,35,51
0.013,0.444,0.219,0.092,0.004,1.0,0,0,3,0.084,0.093,0.333,0.01,35,64
0.008,0.333,0.219,0.074,0.006,1.0,0,0,4,0.107,0.0,0.204,10.0,1,1
0.013,0.222,0.125,0.095,0.008,1.0,0,0,5,0.053,0.16,0.462,10.0,19,22
0.009,0.333,0.125,0.072,0.007,1.0,0,0,3,0.056,0.091,0.263,0.05,14,13
0.023,0.333,0.25,0.147,0.012,1.0,0,0,3,0.117,0.18,0.293,0.045,3,3
0.024,0.333,0.312,0.169,0.009,1.0,0,0,3,0.247,0.0,0.149,10.0,33,42
0.024,0.444,0.406,0.179,0.05,1.0,0,0,3,0.132,0.243,0.035,10.0,32,37
0.043,0.444,0.281,0.223,0.118,2.0,0,0,5,0.325,0.0,0.447,0.288,42,41
0.022,0.444,0.312,0.128,0.006,1.0,0,0,3,0.118,0.129,0.144,10.0,31,31
0.01,0.444,0.125,0.071,0.004,1.5,0,0,3,0.087,0.031,0.343,0.02,35,61
0.015,0.222,0.125,0.055,0.003,1.0,0,0,4,0.081,0.0,0.437,0.104,35,64
0.01,0.333,0.219,0.095,0.006,1.0,0,0,3,0.104,0.064,0.129,0.07,21,23
0.015,0.556,0.469,0.191,0.004,1.0,0,0,3,0.104,0.328,0.04,10.0,35,64
0.021,0.556,0.375,0.251,0.009,1.0,0,0,5,0.187,0.334,0.308,0.079,20,67
0.009,0.333,0.219,0.065,0.008,1.0,0,0,4,0.095,0.0,0.149,10.0,9,26
0.047,0.444,0.406,0.262,0.022,2.0,0,1,4,0.325,0.106,0.119,10.0,23,25
0.035,0.222,0.312,0.175,0.01,1.0,0,0,3,0.256,0.0,0.04,10.0,31,32
0.014,0.333,0.312,0.088,0.002,2.0,0,0,4,0.128,0.0,0.139,10.0,19,21
0.008,0.333,0.219,0.073,0.012,1.0,0,0,3,0.106,0.0,0.228,0.084,14,2
0.012,0.333,0.219,0.06,0.02,1.0,0,0,4,0.087,0.0,0.189,0.109,17,16
0.02,0.222,0.25,0.194,0.012,1.0,0,2,4,0.145,0.259,0.169,10.0,41,40
0.01,0.222,0.125,0.03,0.004,1.0,0,0,4,0.044,0.0,0.432,10.0,35,61
0.022,0.333,0.312,0.153,0.006,2.0,0,0,3,0.222,0.0,0.06,10.0,38,38
0.023,0.333,0.312,0.137,0.004,2.0,0,0,3,0.199,0.0,0.055,10.0,16,17
0.021,0.444,0.281,0.128,0.009,1.0,0,0,4,0.105,0.154,0.258,10.0,3,5
0.024,0.444,0.25,0.087,0.005,1.5,0,0,3,0.127,0.0,0.343,0.02,35,54
0.025,0.444,0.312,0.184,0.04,2.0,0,0,4,0.268,0.0,0.124,10.0,42,44
0.026,0.333,0.344,0.211,0.204,2.0,0,0,4,0.291,0.031,0.119,10.0,29,29
0.025,0.333,0.281,0.166,0.038,2.0,0,0,3,0.242,0.0,0.139,10.0,16,15
0.014,0.444,0.312,0.178,0.005,2.0,0,0,3,0.259,0.0,0.079,0.04,1,45
0.013,0.333,0.125,0.049,0.008,1.0,0,0,3,0.071,0.0,0.164,0.005,19,21
0.03,0.444,0.219,0.128,0.01,1.0,0,3,3,0.119,0.124,0.199,10.0,20,67
0.051,0.333,0.312,0.131,0.005,1.5,0,0,4,0.19,0.0,0.427,10.0,35,48
0.013,0.333,0.281,0.096,0.01,1.0,0,0,4,0.14,0.0,0.209,10.0,32,37
0.011,0.333,0.281,0.117,0.003,2.0,0,0,3,0.17,0.0,0.025,10.0,18,19
0.022,0.444,0.312,0.21,0.038,2.0,0,0,3,0.305,0.0,0.099,10.0,27,27
0.032,0.333,0.312,0.182,0.008,2.0,0,0,3,0.265,0.0,0.114,10.0,3,5
0.015,0.333,0.125,0.08,0.009,1.5,0,0,4,0.117,0.0,0.318,0.154,35,62
0.018,0.333,0.312,0.074,0.001,3.0,0,0,3,0.108,0.0,0.045,10.0,35,56
0.021,0.556,0.281,0.114,0.01,1.0,0,0,4,0.088,0.145,0.263,0.065,20,67
0.018,0.222,0.125,0.052,0.002,1.0,0,0,3,0.054,0.041,0.447,0.015,35,47
0.009,0.333,0.281,0.078,0.003,2.0,0,0,3,0.114,0.0,0.01,0.506,9,26
0.03,0.444,0.281,0.162,0.008,2.0,0,0,4,0.236,0.0,0.134,10.0,3,6
0.035,0.444,0.344,0.191,0.005,1.5,0,0,5,0.148,0.243,0.427,0.218,35,55
0.031,0.333,0.344,0.213,0.012,2.0,0,3,4,0.261,0.093,0.144,10.0,14,2
0.034,0.444,0.281,0.164,0.008,1.0,0,0,5,0.133,0.199,0.189,10.0,3,5
0.026,0.333,0.219,0.139,0.009,1.0,0,0,5,0.125,0.145,0.179,10.0,3,5
0.014,0.556,0.281,0.146,0.006,1.0,0,0,3,0.102,0.207,0.204,0.005,32,36
0.016,0.444,0.25,0.109,0.002,1.0,0,0,4,0.07,0.166,0.452,10.0,35,54
0.011,0.444,0.312,0.117,0.004,2.0,0,0,3,0.17,0.0,0.045,10.0,21,23
0.04,0.444,0.312,0.319,0.014,2.0,0,2,3,0.465,0.0,0.119,0.025,33,42
0.008,0.444,0.25,0.099,0.009,1.0,0,0,3,0.144,0.0,0.233,0.015,1,0
0.013,0.333,0.281,0.092,0.015,1.0,0,0,4,0.134,0.0,0.179,0.07,13,14
0.017,0.333,0.188,0.102,0.004,1.5,0,0,3,0.115,0.062,0.427,0.298,35,57
0.018,0.556,0.312,0.142,0.006,1.0,0,0,3,0.085,0.228,0.238,0.253,36,70
0.014,0.222,0.312,0.046,0.0,2.0,0,0,3,0.033,0.064,0.025,10.0,35,55
0.015,0.333,0.312,0.169,0.017,1.0,0,0,4,0.246,0.0,0.189,0.109,18,26
0.015,0.333,0.188,0.067,0.007,1.0,0,0,5,0.097,0.0,0.228,10.0,25,34
0.024,0.556,0.344,0.19,0.004,1.0,0,0,3,0.142,0.253,0.189,10.0,35,50
0.019,0.222,0.188,0.118,0.003,1.0,0,0,4,0.065,0.199,0.506,0.124,35,59
0.009,0.222,0.125,0.063,0.007,1.0,0,0,4,0.092,0.0,0.278,0.209,10,73
0.016,0.333,0.281,0.065,0.001,2.0,0,0,3,0.079,0.031,0.025,10.0,35,74
0.019,0.333,0.438,0.11,0.001,2.0,0,0,3,0.117,0.081,0.0,10.0,35,64
0.029,0.444,0.312,0.15,0.007,2.0,0,0,4,0.219,0.0,0.134,10.0,3,5
0.017,0.333,0.25,0.125,0.234,2.0,0,0,3,0.126,0.104,0.055,10.0,11,11
0.02,0.667,0.281,0.186,0.014,1.5,0,2,5,0.177,0.176,0.367,10.0,6,68
0.005,0.333,0.125,0.055,0.016,1.0,0,0,3,0.081,0.0,0.179,10.0,1,0
0.024,0.333,0.219,0.156,0.004,2.0,0,0,4,0.154,0.139,0.343,10.0,35,56
0.016,0.444,0.188,0.09,0.008,1.0,0,0,3,0.07,0.114,0.288,0.065,3,7
0.024,0.222,0.219,0.065,0.003,1.5,0,0,5,0.095,0.0,0.442,10.0,35,58
0.012,0.333,0.219,0.084,0.006,1.0,0,0,4,0.123,0.0,0.243,10.0,32,34
0.022,0.444,0.281,0.136,0.008,1.0,0,0,3,0.198,0.0,0.223,0.02,3,7
0.009,0.222,0.125,0.023,0.01,1.0,0,0,3,0.033,0.0,0.357,0.074,35,65
0.028,0.333,0.312,0.149,0.001,2.0,0,4,3,0.115,0.191,0.05,0.055,35,50
0.032,0.444,0.344,0.212,0.007,2.0,0,0,3,0.309,0.0,0.0,10.0,19,21
0.032,0.444,0.25,0.136,0.005,1.5,0,1,4,0.198,0.0,0.427,10.0,35,55
0.016,0.333,0.219,0.14,0.016,1.0,0,0,4,0.205,0.0,0.233,10.0,42,41
0.014,0.333,0.312,0.076,0.001,2.0,0,0,3,0.071,0.075,0.035,10.0,35,63
0.013,0.333,0.25,0.077,0.003,3.0,0,0,3,0.112,0.0,0.005,0.452,35,59
0.012,0.222,0.125,0.038,0.004,1.0,0,0,3,0.055,0.0,0.318,0.035,35,61
0.015,0.222,0.219,0.079,0.0,1.5,0,0,3,0.059,0.106,0.015,10.0,16,17
0.025,0.444,0.281,0.162,0.003,1.5,0,0,4,0.127,0.203,0.367,0.065,35,56
0.019,0.333,0.281,0.106,0.004,2.0,0,0,3,0.154,0.0,0.129,0.07,16,17
0.02,0.222,0.094,0.036,0.037,1.0,1,4,4,0.052,0.0,0.382,10.0,41,40
0.01,0.333,0.219,0.09,0.008,1.0,0,0,3,0.075,0.104,0.189,10.0,4,8
